,username,value
1725,eglinton,-3.403500000000076
3412,dumbwire TechNews 📟,-3.403500000000076
2193,Mance Rayder 💭,-3.403500000000076
3011,CrypticApe,-3.403500000000076
4101,Tartini ฿,-3.403500000000076
2320,badranaya,-3.403500000000076
3249,Banty,-3.403500000000076
2680,OmarGodDotCom,-3.4076249999999964
2384,CriticalMassGym,-3.443956609948556
204,TheMmp #ICO,-3.4686000000000123
2896,Bitwitch08,-3.4686000000000123
4021,De_Miro,-3.4686000000000123
43,Eduardo Gutiérrez,-3.4686000000000123
2280,Зоя Колесник,-3.4686000000000123
3087,David DHL Lee,-3.4784350225625027
2483,Chuba | TGC,-3.4791428571428695
3484,KaTemo | Capital,-3.4833499999999957
3797,Slsbdvs,-3.4980000000000113
2679,Eldo,-3.4980000000000113
2523,Sophia May,-3.4980000000000113
2675,Rodrigo Fernandes,-3.4980000000000113
561,hardt,-3.634799999999996
3536,Lafong,-3.634799999999996
4103,brent nimeck,-3.634799999999996
3322,Jamie,-3.634799999999996
1656,🇮🇹 ฿-Nice⚡ [25฿] [2018],-3.634799999999996
2599,[ Adalberto ],-3.634799999999996
3352,Andrés carne de res Díaz,-3.634799999999996
567,Kimen,-3.634799999999996
3124,[$SHIP]MarketMogul,-3.634799999999996
4038,Ajuoga,-3.634799999999996
3746,Crypto Knowledge,-3.634799999999996
2195,Crypto Chuso,-3.634799999999996
3503,Ebrahim Amer,-3.634799999999996
3571,GigaNickels,-3.634799999999996
1219,Sorgon Wittaku/米先生,-3.634799999999996
1427,Kevin Piciulo,-3.634799999999996
1867,Anders Rytter Hansen,-3.634799999999996
3005,BIconnections,-3.634799999999996
4139,Nikhil ⚡️,-3.634799999999996
3755,Crypto Harmonics,-3.634799999999996
3429,M.R Arpçy,-3.634799999999996
3428,Виктория Резник,-3.6510272727273545
1885,Salma Wulan,-3.653100000000013
2650,Nicholas Ward,-3.653100000000013
311,とも,-3.6531000000000136
863,Vladimir Praktika,-3.6531000000000136
4001,tet,-3.6531000000000136
3258,Rommy,-3.6531000000000136
3496,airdropMRAI相互フォロー,-3.6531000000000136
1816,Learn Crypto Now or Cry Later.⚡️⚡️⚡️,-3.675984883409307
4136,Kryptosvet,-3.689699999999994
39,alwija,-3.7002000000000033
1259,-WaT-MaReLiS,-3.7002000000000033
1941,Luxo,-3.700200000000004
612,Ethereum Fan,-3.700200000000004
2243,Obi Jamp,-3.700200000000004
2737,cryptonws,-3.700200000000004
1255,Frank Nguyen,-3.700200000000004
2440,Ahmet Crovo,-3.8367333333333296
2489,Latifa Bouri,-3.8367333333333296
3683,RUN_START,-3.8897142857143727
765,Robin,-3.937699999999995
3886,Sarah,-4.059000000000014
1907,Robert Q Cash,-4.059000000000014
1472,DejaVu_Crypto,-4.0842000000000915
3570,Jay Westmore 🇺🇸,-4.0842000000000915
3764,Kevin Di Sotto,-4.0842000000000915
3787,Crypto Raven,-4.0842000000000915
2938,Shafique Ahmed,-4.0842000000000915
2870,Crypto Med,-4.0842000000000915
1017,SkyPree Marketing,-4.0842000000000915
3601,deanmccann,-4.0842000000000915
1533,Aang ⚡,-4.0842000000000915
2219,Crystal Ball Research,-4.0842000000000915
2597,PHX Crypto Coach,-4.0842000000000915
362,sss,-4.0842000000000915
2226,bzrk,-4.0842000000000915
1906,Грейс,-4.1304545454545405
3578,Nodus Tollens 🔍,-4.149028571428664
3881,crazy4crypto,-4.261950000000015
2747,Farid Hawami,-4.487089419462713
2895,Kenvin,-4.4872245761440155
3641,DonorTiles,-4.5430233333333385
3862,True Blood Fans Aust,-4.5434999999999945
3945,valentin,-4.5434999999999945
3874,Валерий Слипченко,-4.5434999999999945
3714,Crypto Coin,-4.5434999999999945
2363,D Nguyen,-4.5434999999999945
1514,tweetinsurance,-4.5434999999999945
1214,Cypto_Hodler,-4.5434999999999945
2294,Ghulam abbas,-4.5434999999999945
1978,Elie Maker [LN],-4.5434999999999945
1536,Marcos M,-4.5434999999999945
2040,Froi,-4.5434999999999945
1697,Bitbuy.ca,-4.5434999999999945
1616,Zeus,-4.5434999999999945
2549,shanda diveny,-4.5434999999999945
2510,Kevin Monserrat,-4.5434999999999945
581,Cryptoknight,-4.566375000000016
3519,MasterdubsOfficial,-4.625250000000005
869,BTCNN,-4.625250000000005
3017,محمد خلفان الظاهري,-4.639708333333347
1187,amine steinberg,-4.664000000000012
3564,Victor Li,-4.664000000000014
3320,JTC,-4.765409090909095
3556,I_sp4culate,-4.870800000000017
3234,Rodney Tambling,-4.870800000000017
2992,Omer Shaik,-4.870800000000017
3252,Ben lockett,-4.870800000000017
1073,Anak I.T.,-4.870800000000017
3823,Fer Ortega⚡,-4.870800000000017
3348,Hubert,-4.870800000000017
4094,Wednesday Atoms,-4.870800000000017
4073,Marraud des Grottes,-4.870800000000017
1805,Coinqueror,-4.870800000000017
3989,Rubén Nuñez,-4.870800000000017
3099,CriptoZone,-4.870800000000017
723,Ruan du Plessis,-4.870800000000017
1208,Абдула Хабиб,-4.873936363636359
4046,CryptoNerds!,-4.919599999999991
1279,Bennyblades,-4.919599999999991
979,FIELDSofGOLD,-4.977024779865907
1303,houngjunkim,-5.031409090909082
2003,🌺MIHO🌺,-5.031409090909082
2673,Weslei Rodrigues,-5.031409090909082
1773,MrCryptoKrabs,-5.0457272727272775
3897,千石,-5.0457272727272775
2913,Coindollo,-5.0457272727272775
2319,BitcoinAabdar,-5.081778344430763
2610,Kane McGukin,-5.109800000000004
2494,TARIK HASBI,-5.141400000000019
1662,Crypto❤️Fire🔥Merch👕,-5.141400000000019
2435,Hamid Bender,-5.141400000000019
2121,Bitcoin Squirrel,-5.166000000000019
4044,🚩JIXSA 🚩,-5.192571428571422
3645,Imi Farkash,-5.192571428571422
3285,Jose Arteaga,-5.192571428571422
2258,get maxcoin,-5.192571428571422
3091,Kelly Sanders,-5.247000000000017
1996,ispotify,-5.247000000000017
4169,Crypto Top Charts,-5.247000000000018
1232,Linh Hân,-5.27099999999999
3974,Ivan Anwar,-5.276700000000019
1592,alikenan123,-5.276700000000019
2884,Lebechi omeje,-5.286000000000006
3214,Spreadstreet,-5.441333333333351
1590,joèl b,-5.445600000000122
2126,Cashing Tickets,-5.445600000000122
2885,SpazTastiK *Might give away ETH*,-5.445600000000122
3719,matchupmaker,-5.445600000000122
78,Jonathas Carrijo,-5.445600000000122
4111,Jim Kemper,-5.452199999999993
3027,*,-5.452199999999993
3980,Crypto Duranii,-5.452199999999993
3565,"Doug Wright, MBA",-5.452199999999993
2848,Stray1,-5.452199999999993
1330,CryptWalker,-5.452199999999993
3626,DoomDumas,-5.452199999999993
3913,lor3m,-5.452199999999993
2583,Cor Blanksma,-5.452199999999993
3653,Crypto Rogers,-5.452199999999993
2671,Beau Stoner,-5.452199999999993
1783,Moses Mungai,-5.452199999999993
1230,David Ikewood,-5.452199999999993
3018,Alvaro García,-5.452199999999993
4138,Engr.Irfan Meo 🇵🇰🇨🇳,-5.550300000000006
2103,mikopa,-5.550300000000006
348,Neo Cash,-5.550300000000006
3231,ひろこさん。,-5.550300000000006
1803,Nico,-5.550300000000006
1629,Muhammad888,-5.550300000000006
3306,Marquez Comelab,-5.581053861135969
2030,Angel Hess,-5.672500000000127
3078,jeongkyomin,-5.679374999999994
3817,Draper University,-5.782636363636358
215,Coolwired,-5.78595000000013
2354,Olumide Emmanuel,-6.032221640666282
3744,Pontificate,-6.050666666666802
35,Olivia Shepherd,-6.0614400000000215
2088,Evary24,-6.087439723028746
541,RAMSES GOPO,-6.088500000000022
3499,Mobile Dimension,-6.088500000000022
3468,thinkinghuman crypto,-6.088500000000022
1459,سليم,-6.088500000000022
3943,Frank Ferrer,-6.088500000000022
4062,CARIBBEANCRYPTO,-6.088500000000022
3547,Heisenberg Capital,-6.088500000000022
2968,Juan Llanos,-6.088500000000022
3177,Loans and Income,-6.088500000000022
69,pump no dump   #beattoken,-6.231085714285707
2626,عبد سعود,-6.373827272727415
501,jenniferlopez,-6.4907142857142786
2315,Amore Mio,-6.531300000000024
3257,Scott Howard,-6.663799999999994
2822,slava,-6.697350000000024
3981,Константин Кочегаров,-6.697350000000024
1749,Richard Switzer,-6.741300000000001
3016,Savage Investor,-6.807000000000152
2592,Geoffrey iyke,-6.807000000000152
3077,δhΔγlo0ω,-6.807000000000152
2098,MD Moynul hasan  #savedroidICO,-6.807000000000152
2571,Triippyy🧚🏿‍♀️🚬👑,-6.807000000000152
1323,Ukah Akajiaku,-6.807000000000152
3082,Maison,-6.807000000000152
1715,OLUFEMI,-6.807000000000152
2535,rockkill,-6.807000000000152
823,Qisbil,-6.807000000000152
1341,Moh. Rafiq,-6.807000000000152
849,Pantelis Roussakis,-6.807000000000152
3470,Jonel Rojo,-6.807000000000152
1764,SKS Invest,-6.807000000000152
3143,Byron Hartman,-6.807000000000152
2467,Andi,-6.807000000000152
913,Leones mehedi hasan,-6.807000000000152
123,Arga permana,-6.807000000000152
1266,Petrich,-6.807000000000152
2726,Powpow,-6.807000000000152
559,Ron Gonzalez,-6.807000000000152
2903,Jawad delta,-6.807000000000152
3056,sakiko,-6.807000000000152
1547,deden,-6.807000000000152
3698,shanrobles,-6.807000000000152
3815,FinalShare  Airdrop Only,-6.807000000000152
1779,Zarah,-6.807000000000152
3803,Wahyu Baili Rahmanda,-6.807000000000152
343,محمود مجدمي,-6.807000000000152
248,juyeon Hong,-6.807000000000152
986,Aditiya Setiawan,-6.807000000000152
3295,Shaimaranbir,-6.807000000000152
3667,Dan,-6.807000000000152
309,GrannyGrace,-6.807000000000152
304,Luckynany$XRP🚀🚀,-6.807000000000152
3262,AltCoynz,-6.807000000000152
1122,Tedd Huff,-6.807000000000152
3984,Chigozie Damian Isaac,-6.807000000000152
1485,Yahya,-6.807000000000152
4096,nabilgaul,-6.807000000000152
3828,Feby Arafah,-6.807000000000152
2795,ICO Detector,-6.807000000000152
1421,Xxx Coin,-6.807000000000152
966,Hammed sodiq,-6.807000000000152
1834,Joe Price,-6.807000000000152
2781,nCrypto,-6.807000000000152
1453,Supardi Takhir,-6.807000000000152
2256,Simon Komba,-6.807000000000152
1624,Tito Torres,-6.958285714285739
2364,Mark Herrington,-6.958285714285739
1677,Foundercry,-6.986707130557738
1171,BallStreet Trading,-6.996000000000023
2161,Crypto Boye,-6.996000000000023
2227,Krypto Knights,-6.996000000000023
1329,Scott ⚡,-6.996000000000023
2420,mardhika kusuma bangun,-7.001775000000024
2200,Viki S,-7.147350000000161
3239,"$700,000 USD Future Crypto value",-7.269599999999992
2998,Media Tweets,-7.269599999999992
2983,FJ,-7.269599999999992
168,Ashish Kumawat,-7.269599999999992
3669,JW Weatherman | mathbot.com,-7.269599999999992
1569,Adebayo lekan,-7.269599999999992
1836,David Chatarrero,-7.269599999999992
3488,Ipaye Odunayo,-7.269599999999992
3159,EggTank,-7.269599999999992
3191,butterstuff,-7.306200000000026
2325,Larry,-7.306200000000026
3475,Jeffreyspinal,-7.306200000000026
2306,Jimmy,-7.306200000000026
1011,GoldLord,-7.306200000000026
3949,Ace Boogie,-7.306200000000026
2237,ItaintCrypto,-7.306200000000026
4171,crypt0steve,-7.306200000000026
3537,Tim Mueller,-7.306200000000026
1317,Jake Adelstein/中本哲史,-7.306200000000026
2041,Lejo( The Bottom is Near ),-7.306200000000026
3042,covertress,-7.306200000000026
398,Blockstake,-7.306200000000026
4085,Thomas L. McLaughlin,-7.306200000000026
3688,Gbarn,-7.306200000000026
3871,IsraelPalmaSebastià,-7.306200000000026
3660,Tyler Courtney,-7.306200000000026
4131,Andy VanDyke,-7.306200000000026
708,CryptoTrader.Tax,-7.306200000000026
830,Fortinho Consulting,-7.306200000000026
847,flowers ⚡,-7.306200000000026
3902,Brett Russell 🌐,-7.306200000000026
3908,Maxmad,-7.306200000000026
926,24 Crew,-7.306200000000026
251,Boris Popovich,-7.306200000000026
3648,Yamatho Supply LLC,-7.3790948861559995
2018,REITIUM,-7.379320949657316
955,Viki Lovekaty,-7.379399999999986
3259,Matthew G.,-7.379399999999988
4141,Thuy Trang Hoang,-7.379399999999988
1516,1DOLLAR,-7.379399999999988
1429,Jennifer Fernandez,-7.379399999999988
1210,Ra's Al Ghul [OHMCOIN][LTC],-7.379399999999988
3632,George-Robert,-7.400400000000008
2059,www.wrongthink.net/DavidJamesJnr/ ⚡️,-7.400400000000008
3931,M K Munir,-7.400400000000008
2206,Aaron Hughes,-7.400400000000008
3802,Aaron Ryals,-7.400400000000008
1813,BlockchainSlim,-7.400400000000008
3583,Crypto Yourself,-7.400400000000008
3671,Paola Calicchia,-7.400400000000008
2053,Camille Lagueu,-7.400400000000008
2367,trafik,-7.400400000000008
3497,MarkoPro',-7.400400000000008
3337,Cryptonite⚡,-7.400400000000008
3007,Tino,-7.400400000000008
3424,The Boogeyman,-7.400400000000008
219,HudsonProdigy,-7.400400000000008
3469,Adam Goodwin,-7.400400000000008
2356,Robert Knapp,-7.400400000000008
3255,Crypto Daku,-7.400400000000008
654,Your Brain on Blockchain - Sandro Loi,-7.400400000000008
3394,Nadav David,-7.400400000000008
4052,Zgred Marsden 🇵🇱 💯,-7.400400000000008
405,Nd~,-7.400400000000008
1614,Crypto Bulletin,-7.425818181818348
655,Joshua Bruce,-7.487700000000168
1972,F a h a d  Z a f a r °,-7.6518750000000235
299,Grace Vo #TraXion,-7.749000000000027
2450,Rachidou Mba,-7.811533333333342
2439,Samar Edward,-7.811533333333342
2174,Proietto shyamasunda,-7.87539999999999
3674,Slaven  Šekuljica,-7.929000000000008
2496,W3Techy,-7.929000000000008
784,Mehmet21,-8.016525000000028
437,Steven Nerayoff,-8.016525000000028
530,A‍‍rif Bestari ‍‍,-8.017100000000008
3408,CryptoJoker LTC,-8.118000000000029
3848,CutebootyPoet,-8.168400000000183
4010,Erica Meyer,-8.168400000000183
679,Emre,-8.168400000000183
531,Jonathan Willems,-8.168400000000183
4019,Marvin Stone,-8.168400000000183
3598,Sasha's take on evolution,-8.168400000000183
3238,CryptoGodzilla,-8.168400000000183
1574,Keirah,-8.168400000000185
3887,★LegacyInvesting.net,-8.301824999999987
3030,Lemar Briones,-8.409545454545462
331,ahmed p,-8.483549454545463
2924,Crypto Adam AVFC,-8.52390000000003
1265,Ulvan,-8.52390000000003
1582,INFOonBITCOIN.com,-8.52390000000003
3591,Bilal Mahmood,-8.633800000000008
2488,TheButcherOfCrypto,-8.745000000000028
2146,Siam Murzen,-8.846387424060104
3344,Darrell MacMullin,-8.929800000000032
2614,cyndiora,-8.966700000000033
1548,abud,-9.086999999999989
3630,POPE H,-9.086999999999989
3603,Adeleke Taofeek,-9.086999999999989
3327,Bobman,-9.086999999999989
3812,Fred,-9.086999999999989
408,Dinhtuan9987,-9.086999999999989
444,qasjmhabib,-9.086999999999989
2812,Moh adhif faizin,-9.086999999999989
414,Doan minh duc,-9.086999999999989
4098,semarang gayeng,-9.086999999999989
426,عبدالله,-9.086999999999989
363,Cipto,-9.086999999999989
3361,Blockchain Australia,-9.086999999999989
3805,🌕,-9.086999999999989
1494,A Gomez,-9.086999999999989
3309,Azizi Azwah,-9.086999999999989
2786,Kelouchekhireddine,-9.086999999999989
1289,Mohammad Rifaldi,-9.086999999999989
2951,Kauru Paul,-9.086999999999989
1168,effemmahir,-9.086999999999989
3184,Hard Token,-9.086999999999989
128,itobore Kelvin G,-9.086999999999989
2309,oronnoshamim,-9.086999999999989
1766,SKS Media Malta,-9.086999999999989
3137,Grace Yu,-9.086999999999989
2228,Vincent Alingato,-9.086999999999989
967,Audu Jacob,-9.086999999999989
1753,argie,-9.086999999999989
3084,Oluwafemi Dawodu,-9.086999999999989
2208,Mr Popson,-9.086999999999989
328,Jonel Espadilla,-9.086999999999989
2353,Cozy Concession,-9.086999999999989
3918,SHAH MD AYNUL ISLAM,-9.086999999999989
3067,이준기,-9.086999999999989
3704,Worldwide008,-9.086999999999989
942,Preda,-9.086999999999989
1188,Adv. Anup Pathak,-9.086999999999989
3037,Sar_tielda,-9.086999999999989
2463,علي اليافعي,-9.086999999999989
1884,alvin lagonero,-9.086999999999989
3677,Val Aig,-9.086999999999989
1277,Anhducmata,-9.086999999999989
4135,Allan Tuazon,-9.086999999999989
2840,Rocketera,-9.086999999999989
2827,Ahmad Rafardhan,-9.193970064257488
366,ibukun odusanya,-9.194804522575094
1772,Harven,-9.224249999999984
432,Bitcoin is Freedom,-9.224249999999984
2987,ธนานพ หาญสงคราม,-9.242660131812503
293,Oke Teminijesu I.,-9.24947114269369
3935,X cactus,-9.25050000000001
2606,BTC Lover,-9.25050000000001
3243,Mohamed Sadek,-9.25050000000001
3534,Hanna Dumamba,-9.25050000000001
3702,eStream Studios,-9.25050000000001
876,TV and Video Guide,-9.25050000000001
3116,騙されないから,-9.25050000000001
2151,Raymund Enriquez,-9.25050000000001
1612,Dustin Schwartz,-9.25050000000001
1281,J Sweeps,-9.25050000000001
2379,CMM informaciòn,-9.25050000000001
1084,TommyeKirkendall,-9.25050000000001
1781,donfabs ⚡️,-9.25050000000001
412,airdrop hunter,-9.25050000000001
3743,Дмитрий Трушин,-9.25050000000001
3810,TBC,-9.25050000000001
395,tamtuyen,-9.25050000000001
3957,Advert Token,-9.25050000000001
3402,Anime DC Marvel Fan,-9.503772727272711
387,Cryptocurrency Troop,-9.503772727272711
3930,LowkeyLostLoner,-9.503772727272711
2533,TaoJones,-9.541349999999989
2301,DilipSingh,-9.741600000000034
2175,Agung Nugroho,-9.741600000000034
4148,MobileDeviceAdvisor,-9.741600000000034
151,Samuel Asare,-9.741600000000034
865,乃木坂46  欅坂46  FNS歌謡祭,-9.741600000000034
674,Kevin🇨🇦,-9.741600000000036
4079,PWI Photography,-9.839199999999982
1157,EntreLaunch,-10.062818181818164
2740,Nadkumi,-10.062818181818164
3129,Y.M.L.,-10.062818181818164
3273,SnowsCrypt,-10.062818181818164
3657,Eyal Yechezkell,-10.3157090909091
3192,Adin-#TraXionICO,-10.481645886049384
2490,Do Van The,-10.510054545454528
1694,Pearlalbum,-10.510054545454528
3552,Ayara paul,-10.54199999999998
1868,AAA,-10.553400000000037
2477,Ahmed Gitey,-10.572000000000012
3315,P.,-10.572000000000012
2314,janay gill,-10.891200000000245
2898,ekssilva,-10.891200000000245
3811,Mario ballot,-10.891200000000245
1551,MillionaireAirdrop,-10.891200000000245
3228,AD,-10.904399999999987
961,#Londonislovinit,-10.904399999999987
879,Abhishek Chauhan,-10.904399999999987
3400,#IamAfrican,-10.904399999999987
1435,Bingo 2000,-10.904399999999987
2775,cryptologist34,-10.904399999999987
3208,りお（アンダーソンくん）,-10.904399999999987
2821,Ian L,-10.904399999999987
553,SSN 3,-10.95930000000004
3715,Carvill,-10.95930000000004
3185,Crypto Craig,-10.95930000000004
2889,Ethereum Classic Philippines,-10.95930000000004
2814,Annalyn Lawis 🌸 #TraXion,-11.06909999999998
3637,Christabel,-11.069099999999983
576,Oluseyi Awoyemi,-11.069099999999983
218,Serenitey,-11.069099999999983
1331,後ろを見る人,-11.069099999999983
1564,José Esteban,-11.069099999999983
2144,Firman Hidayatul Hakim,-11.069099999999983
1015,ましゅー,-11.069099999999983
3416,Analyn,-11.069099999999983
2297,🌎CryptoRock,-11.10060000000001
48,Bitcoinity Fan,-11.10060000000001
3766,"FCS Free crypto signals, news & airdrops",-11.10060000000001
2552,Smartguy,-11.10060000000001
3967,Taylor Pearson,-11.10060000000001
1709,MR,-11.10060000000001
2949,steve beever,-11.10060000000001
2918,Nvania,-11.10060000000001
1869,Dominik,-11.10060000000001
2621,Morhut,-11.10060000000001
4163,Victor Perin,-11.10060000000001
3868,Queen Crypto Unicorn,-11.10060000000001
3023,lucasgabd,-11.10060000000001
2664,Ζaher Ghaibeh,-11.10060000000001
3840,Amit Singh,-11.402100000000042
3209,Radja_ki,-12.177000000000044
1273,mohamed abd elsalam,-12.177000000000044
2629,Triaji Setyo P,-12.177000000000044
3808,SenexNG,-12.177000000000044
2178,Leyola,-12.177000000000044
3640,Lucas isreal,-12.177000000000044
2134,joseph purity,-12.177000000000044
1347,Febryan Saputra,-12.177000000000044
3267,Alvian Syah Putra,-12.177000000000044
1364,Mas Narto,-12.177000000000044
213,hahaha,-12.177000000000044
1398,ZuaelBTC - OLXAcoin.com,-12.177000000000044
1087,Buggy genson,-12.177000000000044
3859,MayorOne,-12.177000000000044
3013,Cosco Li,-12.177000000000044
3613,Ondu Sala,-12.177000000000044
1052,Egwuekwe chiamaka ,-12.177000000000044
3092,Blockchainlife,-12.177000000000044
1044,Alexander Solmer,-12.177000000000044
548,faizan,-12.177000000000044
3622,muacuata,-12.177000000000044
2748,fazilalavi,-12.177000000000044
2295,Peter Chika,-12.177000000000044
2400,Machrus Ulum,-12.177000000000044
346,Muhammad Sulthon,-12.177000000000044
1209,Nguyen Duc,-12.177000000000044
2217,haidan magaling,-12.177000000000044
1678,L3O Foundation,-12.177000000000044
3768,Pastorchika,-12.177000000000044
3387,Florensia Resa W,-12.177000000000044
740,Chriss Reyes,-12.177000000000044
3203,Marshman,-12.177000000000044
224,Ahmad farhan,-12.177000000000044
2580,Adnan,-12.177000000000044
1693,TA Junior 📉📊📈 (not giving fucks away),-12.177000000000044
811,nguyen,-12.177000000000044
2584,Dana Farrugia,-12.177000000000044
1760,BeautyBrandEU,-12.177000000000044
633,📻.™ JEREVAN 너구리,-12.177000000000044
1728,Fatoye Roseline I.,-12.177000000000044
1850,CurrencyBuzzer,-12.177000000000044
2534,olaitan mary,-12.177000000000044
4014,Emily Smith,-12.177000000000044
3722,Abgan Idris,-12.177000000000044
2163,kurni,-12.177000000000044
427,Steve Fortch,-12.177000000000044
1767,SKS Media Cayman,-12.177000000000044
112,sigityak,-12.177000000000044
3737,Sheggs,-12.177000000000044
1712,opeyemi,-12.177000000000044
1854,zaif夫婦 $PCN,-12.252600000000275
4152,Astra Network,-12.334000000000012
1785,SupPorter: Blockchain Fundraising Solutions,-12.686400000000013
1716,The Real Bitcoin,-12.913949999999977
1079,Daniel Treccia,-12.950700000000014
3001,Enoch aka Selfmade,-12.950700000000014
1423,TheCryptoNews,-12.988800000000046
1952,wally ghi,-13.024699999999985
3130,[ The N@p$t3r ],-13.4826
1887,David Landsman,-13.482600000000001
3576,vip☚Ad,-13.482600000000001
822,TheLegendaryTwatter [NoTAB],-13.482600000000001
1840,nzbindex.in,-13.567400000000015
2430,Bearly Rational,-13.567400000000015
3404,S.GRCN,-13.614000000000305
2074,Rui,-13.630499999999985
2075,Anna Nystrom,-13.674077564544184
3544,TraderTravis,-13.875750000000014
3541,🇨🇭  CRYPTOPIEP 🇨🇭,-13.875750000000014
3411,TRADEZzezzze,-13.875750000000014
614,Tuan Vu #[B]ounty[H]unter,-13.992000000000045
2091,Sportsoutdoor,-13.992000000000045
2099,Charles K. Masover,-13.992000000000045
3515,kingsely,-14.539199999999983
1552,نوري شاهين,-14.539199999999983
2515,Rod ฿TC ⚡️🚀,-14.539199999999983
3065,arsen [#bitcoin],-14.539199999999983
3736,Ajibola Folorunsho,-14.539199999999983
1072,Safaak,-14.539199999999983
962,Mário Cesar dos Santos,-14.612400000000052
3059,Ibnu Nugraha,-14.612400000000052
1979,Saint ฿itcoin,-14.612400000000052
3485,coinram,-14.612400000000052
3800,Hakkı Hakan Erkiner,-14.612400000000052
3457,Cryptophilliac,-14.612400000000052
3381,WizzardWeev,-14.612400000000052
2916,🤘Iddc🤘,-14.612400000000052
1788,venetta adachi,-14.612400000000054
3401,IsSPCPNGH,-14.612400000000054
1798,Zainudin ihsan,-14.612400000000054
4055,mahmoud menshawy,-14.758799999999976
4050,Robert Almeida. ロバート,-14.758799999999976
883,michael,-14.758799999999976
2865,CryptoCowboy 🤠,-14.758799999999976
2311,Anadelis Esparragoza,-14.758799999999976
977,David G Anderson,-14.758799999999976
3362,Inside ETFs,-14.758799999999976
2842,Jamo,-14.758799999999976
1570,Will Moriarty,-14.758799999999976
3575,Crypto Bronco🐴,-14.758799999999976
1627,Michelle Varron,-14.758799999999976
428,CRYPTOS GEORGE 🏌🏼‍♂️,-14.758799999999976
2096,smk762,-14.758799999999976
2155,Evgene Tihonov,-14.758799999999978
1601,Arkan Zaidan,-14.800800000000017
3628,kartekbas,-14.800800000000017
678,Mateo Particulate,-14.800800000000017
2078,AdebisiKehindePeter,-14.800800000000017
3205,Ogunwole Edward,-14.800800000000017
2669,cholifatun,-15.221250000000055
2503,stamp0077,-15.812999999999972
1913,Spicy Naija,-15.812999999999972
1691,Julian Perez,-16.034200000000016
3453,ashok ghorui,-16.188375000000015
2809,Samuel adetunji,-16.650362941655732
1702,Brian🐸Ogle,-16.650900000000018
2159,Bibian,-16.771363636363606
3582,Rafał Chraboł,-17.21859999999997
349,RED TSUNAMI RISING 2018,-17.490000000000055
965,Alex 🔥,-17.71610909090911
1923,Van Jack,-17.883170833333335
702,Cryto Hunter,-18.248713636363654
2401,Norm Brien,-18.448499999999967
446,Crypto Ancient,-18.448499999999967
3975,CryptoGnome,-18.448499999999967
3950,MAJOR LEE BLUNT,-18.448499999999967
1754,Crypto Business,-18.448499999999967
2985,ahmedtaleb,-18.448499999999967
1892,Ziggy ECC,-18.448499999999967
2116,Cloud Mining Monitor,-18.448499999999967
1761,MC,-18.448499999999967
3075,pv,-18.448499999999967
2792,Zarko Kovac,-18.448499999999967
438,João Sena,-18.448499999999967
3596,Dan Hedl / Daily Active HODLer (DAH)™,-18.448499999999967
77,Sum Chhengse,-18.50100000000002
2892,EbrandCorp,-18.50100000000002
912,CryptoWorld,-18.50100000000002
1871,JinFan Tang,-18.50100000000002
2953,Rayson Kong,-18.50100000000002
3364,ROBEEN VAN HUUD,-18.50100000000002
2336,Siyanda,-18.50100000000002
4012,TopFiveTradersCS,-18.50100000000002
2517,bahaa saad,-18.50100000000002
796,Ailyn Dungog,-18.50100000000002
3771,cryptofancool,-18.50100000000002
2417,Redondo Music,-18.50100000000002
4128,Dan C,-18.50100000000002
1894,Mushroomdrawf,-18.50100000000002
774,ramy iline,-18.50100000000002
2625,Janeth Ilao Cresenci,-18.50100000000002
1901,Babatunde Joel george,-18.50100000000002
4041,Sexy diva,-18.50100000000002
1492,John Stephen Alaba,-18.50100000000002
1242,Tiago,-18.50100000000002
3577,Jossi,-18.50100000000002
3553,Alif Sheakh,-18.50100000000002
3749,yonghwa01,-18.50100000000002
1206,rosa linda,-18.50100000000002
3878,ICOLover,-18.50100000000002
3527,lani,-18.50100000000002
1131,akoleaje Samuel,-18.50100000000002
1417,MICHAEL Murdock 🇺🇸🔴,-18.50100000000002
3513,Nworie Alice Deborah,-18.50100000000002
3753,phan huynh minh,-18.50100000000002
1471,Amos Tosin,-18.50100000000002
3850,Cryzon,-18.50100000000002
816,mimax10k,-18.50100000000002
3492,gazzy,-18.50100000000002
2013,Lynn Brown,-18.50100000000002
971,Danistreet01,-18.50100000000002
2307,Josie Cayanan,-18.50100000000002
388,hang nga,-18.50100000000002
132,yuda_well,-18.50100000000002
1690,downriver_723,-19.483200000000068
2169,pruzmani,-19.483200000000068
1278,Durango Bitcoin,-19.483200000000068
3751,Tipsy9ce,-19.483200000000068
1553,charles mcbride,-19.483200000000068
1902,hubmoney2,-19.79020909090906
803,Ян Марков,-19.79020909090906
2043,Techniquant,-20.223900000000004
906,Sunny,-20.97293333333334
280,Salah Gomaa,-21.08399999999996
2851,Carlos Mendible,-21.08399999999996
3673,ٱلنٌےـٱقَےـل¿,-22.13538075017149
372,Greg,-22.13819999999996
3716,Descentralize It!!!,-22.13819999999996
1734,CryptoAlpha,-22.13819999999996
2769,Till Krüss,-22.13819999999996
3572,fusi0n,-22.13819999999996
1529,Chawansit,-22.13819999999996
350,Scott Vayner,-22.13819999999996
4063,Stuxnet,-22.13819999999996
3896,Contrarian Panda💧,-22.13819999999996
3794,Zahen Khan,-22.13819999999996
