created_at,name,text,followers_count,verified,retweet_count,favorite_count,,,,,
Thu,Htay Htay Win[ORM],"RT @RealCryptoLion: Just only 10 addresses hold nearly 50% of all EOS tokens.

#crypto #altcoins #btc #bitcoin $btc #CryptoNews #xvgfam #ve…",129,False,9,0,,,,,
Wed,cryptogonelf,RT @The_BitHound: Current price of Bitcoin is $7662.51 #Bitcoin #Bithound,591,False,1,0,,,,,
Tue,Cloud Mining Report,"RT @BitcoinNewsCom: Europe: Crypto and Blockchain News Roundup, 1st to 7th June 2018 - https://t.co/BlpvrXjYTh #bitcoin #blockchain",10793,False,2,0,,,,,
Mon,Jaime Otero,Invest with BTC at https://t.co/H8qvY6OJuo //RT dragonwolftech: Blockchain's Once-Feared 51% Attack Is Now Becoming… https://t.co/cEK7nftUya,32379,False,0,0,,,,,
Sun,Jaime Otero,Invest with BTC at https://t.co/H8qvY6OJuo //RT OChapiteau: Is it me or there is a change in attitude? ,-) - 'Just… https://t.co/X2RaH2BNjB,32379,False,0,0,,,,
Sat,Solen_win2,"RT @cryptohas: Hyperinflation, poverty, lack of jobs, lack of access to banking, lack of capital, and poor access to markets are among the…",781,False,3,0,,,,,
Fri,Scott Louis Anderson,"RT @TokenGit: I will choose 20 random followers to win 0.2 ETH

Please:

1. FOLLOW
2. LIKE AND RETWEET 
3. Comment your ETH address

#airdr…",28,False,46,0,,,,,
Thu,Buy The ATH ⚡️ (100K 2018!),"RT @AnselLindner: #Bcash $BCH is a new network, with new rules, and a premine copied from #bitcoin's distribution.",2405,False,7,0,,,,,
Wed,Jon,"RT @ArminVanBitcoin: Annual Economic Costs:

Banking: $1,870B
Gold Mining: $105B
Banking ( Electricity ): $63.8B
Gold Recycling: $40B
Paper…",12,False,983,0,,,,,
Tue,thuyt,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",0,False,3227,0,,,,,
Mon,Jean Lively,"RT @qurrex: Only 4 days left to get 500 QRX for 1 ETH.
Don't miss last chance to join the amazing future of #cryptotrading
https://t.co/MTg…",4295,False,563,0,,,,,
Sun,Asita Awovie,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",33,False,3227,0,,,,,
Sat,Chaddy Bower,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",190,False,3117,0,,,,,
Fri,BitHound,Current price of Bitcoin is $7662.51 #Bitcoin #Bithound,125,False,1,0,,,,,
Thu,Ильназ,"RT @airdrops_me: 📢We are building A Big #Crypto Distribution Platform (ABCDE)💰and our GIVE #airdrop is live 😍

https://t.co/Ts1qruRsF8

#cr…",0,False,277,0,,,,,
Wed,CUZA,RT @tvtwocom: Don't miss the chance to participate in TV-TWO's ICO! 🎉 https://t.co/GzQPwpqe12 // @CryptoCoinNewz #tvrevolution #crypto #cry…,6,False,16,0,,,,,
Tue,₿TCHamm3r,"#bitcoin gets some help out of an unexpected corner.

Who knows, right?

$btc #btc https://t.co/M6rq0H068o",1301,False,0,0,,,,,
Mon,City Of Investment,We offer Forex Managed Accounts at City of Investment with high returns. You can invest in a managed forex account… https://t.co/YHhLcsJocv,8781,False,0,0,,,,,
Sun,City Of Investment,Forex Investment Plans CityofInvestmnt providing Best Forex Managed Accounts Open your investment account today wit… https://t.co/rqix59pv9k,8781,False,0,0,,,,,
Sat,Robotic Process,RT @antgrasso: The Bitcoin Landscape. @JacBurns_Comext @jblefevre60 @montymetzger via @antgrasso #bitcoin #BTC #blockchain #Mining #Service…,497,False,81,0,,,,,
Fri,Meagan Eugene,RT @Coinboard: Flash Transfer: #Bitcoin Hodlers Dumped $30 Billion Since December https://t.co/47FtlurBig via @BTCTN #cryptocurrency https:…,15,False,1,0,,,,,
Thu,Noor,"First batch of cards is ready to be dispatched! Stay tuned for more updates! Your Hash Card Team!

#Hashcard… https://t.co/gzq93fxWSG",1591,False,0,0,,,,,
Wed,Juju Juariah,"RT @Crypticsup: Cryptocurrency forecast for 09.06.2018 

#Cryptics #crowdsale #bitcoin  #ico  #Cryptocurrencies #cryptocurrency #cryptoinve…",997,False,4,0,,,,,
Tue,Binance lover,"RT @BoogieCrypto: Pic of me with my bittrex bags

$btc #bitcoin #crypto https://t.co/lNdyTLenA8",1576,False,1,0,,,,,
Mon,Chaddy Bower,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",190,False,3227,0,,,,,
Sun,Dima plitnev,"RT @coinnup: @coinnup has adhered to all the regulations governing a #Blockchain business as laid down by Estonian authorities.
#cryptocurr…",5974,False,29,0,,,,,
Sat,Binance lover,"RT @Brianlee011: WORLD BLOCKCHAIN SUMMIT 
Set is a part of ICO grand slam 
#ICO #CRYPTO #BITCOIN #ALTCOIN
#SaveEnvironmentToken and #set",1576,False,1,0,,,,,
Fri,smirualmega1988,"RT @Blockshipping: Transforming the global container shipping industry.
Join the Blockshipping ICO today!  https://t.co/LccYtErMPU

#CCC #B…",2550,False,137,0,,,,,
Thu,BTCignition,RT @MindCrypto: #Bitcoin #BTC / #Dollar #USD &gt, big M breakout &gt, uptrend! &gt,&gt,&gt,  - #BTCUSD chart https://t.co/TXH8Mqhamk,988,False,3,0
Wed,Lily Roy,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",364,False,109,0,,,,,
Tue,Andrea (followBack  💯%),"RT @IDMoneyHDN: Don't miss the opportunity to get IDMoney with a 90% bonus 
in our pre- sale.
https://t.co/P2dAnhQC0i
#ethereum #bitcoin #E…",5242,False,101,0,,,,,
Mon,ShinoTohka,"RT @qurrex: Don't miss LAST CHANCE to join the amazing future of #cryptotrading
https://t.co/MTgWaofiM2   

#TokenSale #bitcoin #crypto #bl…",5377,False,499,0,,,,,
Sun,WeLoveBitcoin,Switzerland Shows the Way: Bank First to Offer Crypto Business Accounts - Bitcoin News https://t.co/ju4EQZuETy por @CryptoKelso #bitcoin,276,False,0,0,,,,,
Sat,Hodl Farming,RT @ArminVanBitcoin: The game of Monopoly will teach you more about economics and finance than any College or University. 💵🎓👇 #bitcoin #hod…,6,False,153,0,,,,,
Fri,Tobias Ibrahim,"RT @PAYERAio: Check out the review in chinese 🔥

▶️https://t.co/eSeXMBCLWY

#payera #shopera #cardera #chinese #blockchain #blockchaintechn…",6175,False,65,0,,,,,
Thu,RockHope,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",16,False,3117,0,,,,,
Wed,⚡️[Bcash != Bitcoin] 信頼しない。私が検証ます。,"RT @Andy_Hoffman_CG: Seriously, just how much more obvious can #Bitcoin's monetary use case be?

https://t.co/iXMNCGkj4Q",1405,False,17,0,,,,,
Tue,₿oogieCrypto,"Pic of me with my bittrex bags

$btc #bitcoin #crypto https://t.co/lNdyTLenA8",1968,False,1,6,,,,,
Mon,cryptoplusnews,"Bithumb gets clearance from South Korean Tax Auditors
https://t.co/g7Bs83owwX
#bitcoin #cryptocurrency #CryptocurrencyNews",0,False,0,0,,,,,
Sun,Brian Lee,"WORLD BLOCKCHAIN SUMMIT 
Set is a part of ICO grand slam 
#ICO #CRYPTO #BITCOIN #ALTCOIN
#SaveEnvironmentToken and #set",5974,False,1,0,,,,,
Sat,RockHope,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",16,False,3227,0,,,,,
Fri,Sergey,"RT @skamcoin: This ICO pools scammed investors for 2600 ETH: Crypto Society, ICO pool funding, House Crypto. Well done, you bastards. do no…",8,False,219,0,,,,,
Thu,Saad Azmi,"RT @crypto_sarah9: #Bitcoin will double in value by the end of the year despite its recent price stagnation, according to several #cryptocu…",34,False,29,0,,,,,
Wed,Bruce Leroy,"RT @ArminVanBitcoin: $BTCUSD 7 month long consolidation soon coming to an end. Every dip since October, 2017 bounced off a higher low. Expe…",702,False,980,0,,,,,
Tue,AtArl,RT @WatchMojo: It's time to put your money where your monitor is! #Bitcoin https://t.co/J2DYZwgleX,2,False,1,0,,,,,
Mon,EarnOnline389,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",2,False,3117,0,,,,,
Sun,EarnOnline389,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",2,False,3227,0,,,,,
Sat,Crypto Trader Pro,https://t.co/oM21pBOnbM #Bitcoin #BTC / #Dollar #USD &gt, big M breakout &gt, uptrend! &gt,&gt,&gt, https://t.co/iQrUtOXOWr https://t.co/hOqqi7VRSu,19914,False,0,0
Fri,Santa,"RT @hackapreneur: EOS mainnet launching tomorrow.

Just now, BPs ALL voted to GO for mainnet launch Saturday 13:00 UTC!

$EOS #bitcoin #EOS…",110,False,25,0,,,,,
Thu,Mumuni Bukunmi,"RT @bitebtccom: #YoloCash (#YLC) is listed: https://t.co/qxxO4IwafV
Forum: https://t.co/Urwfauspd8
Telegram: https://t.co/klKCKOAZ2d
@YoloW…",242,False,293,0,,,,,
Wed,ЗАО Электронмаш,"RT @IqOption_VIP: Cryptcurrency?
#bitcoin #ethereum #Ripple #ICOs #cryptocurrency",20,False,77,0,,,,,
Tue,Drew Peebles,RT @ArminVanBitcoin: The game of Monopoly will teach you more about economics and finance than any College or University. 💵🎓👇 #bitcoin #hod…,12,False,153,0,,,,,
Mon,Miguel,"RT @ArminVanBitcoin: Annual Economic Costs:

Banking: $1,870B
Gold Mining: $105B
Banking ( Electricity ): $63.8B
Gold Recycling: $40B
Paper…",72,False,983,0,,,,,
Sun,Лилу,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",40,False,3227,0,,,,,
Sat,Melvin Unana,"RT @GlobalSpy_Eu: GOOD NEWS!!!!

GLOBAL SPY ICO IS LIVE!!!

Visit https://t.co/DLQ0kUsWNP to contribute and be part of the revolution.
#ICO…",4637,False,310,0,,,,,
Fri,Millar Stuart,"Join a team that is very experienced in the field of cryptocurrency, you can mengivestasikan most of your wealth to… https://t.co/GEa4yCD39J",5480,False,0,0,,,,,
Thu,Noor,"RT @hashcard: Hash Card token has been successfully audited by CoinMercenary.
https://t.co/L8Exj6oFVl …   #hashcard #ico #blockchain #bitco…",1591,False,1457,0,,,,,
Wed,nguyen van vinh,"Big airdrop 🔥 ✈️ 💰 Javatoken airdrop get 80,000 jtokens Hurry up its limited Joining link here… https://t.co/I2QQZnCZG2",446,False,0,0,,,,,
Tue,Noor,"RT @hashcard: First batch of cards is ready to be dispatched! Stay tuned for more updates! Your Hash Card Team!

#Hashcard #Bitcoin #Etheru…",1591,False,1475,0,,,,,
Mon,Andrea (followBack  💯%),"A great team and a good project.
#CompositeCoin #CMN #ICO #Crowdsale #Bitcoin #Blockchain #Token #ETH #Ethereum #TokenSale",5242,False,0,0,,,,,
Sun,💃FOLLOW back 100% 💜💜💜🙌🙌,"MoneyToken is a bright example of the real use of blockchain technology, as well as offering a massive boost for cr… https://t.co/h0oxKFIic4",3022,False,0,0,,,,,
Sat,Noor,"RT @hashcard: Hash Card is happy to announce bancor protocol integration @Bancor

#Hashcard #ico #cryptocurrency #bitcoin #ETHEREUM  #block…",1591,False,1480,0,,,,,
Fri,Ade Hasanah,"RT @Crypticsup: Cryptocurrency forecast for 09.06.2018 

#Cryptics #crowdsale #bitcoin  #ico  #Cryptocurrencies #cryptocurrency #cryptoinve…",1156,False,4,0,,,,,
Thu,Coinboard,Flash Transfer: #Bitcoin Hodlers Dumped $30 Billion Since December https://t.co/47FtlurBig via @BTCTN… https://t.co/9ZubmrcBFl,5665,False,1,0,,,,,
Wed,Chriss Reyes,RT @PO8Coin: Check out our new airdrop campaign. https://t.co/rvoJ7zDN96  We’re giving a total of 3000 PO8 ($24) per user.@CryptoAirdrops @…,58,False,1348,0,,,,,
Tue,Marc Bettinger,As long Bitcoin is below 10k there will be no real Altcoin Rallye. Altcoins need a Bitcoin Rallye prior to get »fue… https://t.co/KzwRVmeATU,2603,False,3,11,,,,,
Mon,JAJ,"RT @peacelovecrypto: 10 FREE $DGB for everyone who follows us, likes, and retweets this! Follow us @peacelovecrypto and spread the word! Co…",134,False,57,0,,,,,
Sun,Remi Vee 🛡️,"Sorry Donald, Fake News to be Busted by Blockchain Based Platform 
https://t.co/mSBqyT3pAp 
#newsoftheweek #Bitcoin… https://t.co/5j91nWYo9K",151080,False,0,1,,,,,
Sat,Hitman,"Ant Financial, a daughter company of Chinese multinational e-commerce giant, Alibaba, has just raised a massive $14… https://t.co/FALfDRlhsr",52,False,1,1,,,,,
Fri,lawyer coin,"• The transactions between digital wallets are 100% assured!
https://t.co/aeCbu1Fugz
#BTC #cryptocurrency #bitcoin… https://t.co/AHJLpxU0nm",1481,False,1,0,,,,,
Thu,Brian Lee,"Embrace new technology, even if it means giving up old, but familiar ones. Innovation and vision is what define who… https://t.co/EWQy9pFaVj",5974,False,0,0,,,,,
Wed,Okenwa joseph,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",374,False,3117,0,,,,,
Tue,Gary Elam,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",355,False,3117,0,,,,,
Mon,Tuấn,"RT @decoin_io: Good news everyone! Due to community request and huge demand, we will be extending our pre sale stage for 22 hours. Get that…",6061,False,400,0,,,,,
Sun,MuslimStallion,"RT @coinnup: @coinnup presents a unified interface while connecting the major components of Digital Asset Management. 
#cryptocurrency #bit…",1993,False,37,0,,,,,
Sat,BITINVESTFUND,RT @SparkLabsKorea: SparkLabs accelerator's tokenized Smart City &amp, Smart Planet Fund is now live on Swarm! Investors can use their choice o…,64,False,1,0,,,,
Fri,HODL THIS 🚀🌕,Waiting for the Steve jobs of crypto to invent the iTunes and App Store. He will need to be unrelenting and demandi… https://t.co/aub8nc2Kj5,11,False,0,0,,,,,
Thu,Millar Stuart,"This project includes a number of best things: great team, great product, great idea, great start! We need products… https://t.co/2YTL26r3JA",5480,False,0,1,,,,,
Wed,Bitcoin Rush,RT @MindCrypto: #Bitcoin #BTC / #Dollar #USD &gt, big M breakout &gt, uptrend! &gt,&gt,&gt,  - #BTCUSD chart https://t.co/TXH8Mqhamk,46922,False,3,0
Tue,Dion Armer,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",196,False,3228,0,,,,,
Mon,Gary Elam,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",355,False,3228,0,,,,,
Sun,Blockchainarticles,"RT @vandejoe2: Know us at https://t.co/sQUTBuCxG9 and https://t.co/TYwlGdjLCQ
#ORV #Orvium #ethereum #bitcoin #cryptocurrency #publishing #…",3529,False,2,0,,,,,
Sat,Aneesh #XRT,"RT @jbox_coin: Jbox is giving free FIFA match tickets. click on below link to participate https://t.co/gyWhiMAh3V
#FIFAWCOnStarTimes #jbxfi…",230,False,111,0,,,,,
Fri,Just Ask,"RT @pjmorin20: your #binance lowest 1H RSI by #TACrypto
(ignoring $PPT)

$WABI 25.85
$NXS 26.85
$LINK 28.36
$BRD 28.75
$LSK 29.38
$TRIG 29.…",402,False,0,0,,,,,
Thu,Boris Bateman,RT @coinnup: @coinnup endeavors to provide users with a dependable platform that will increase mass adoption of #Blockchain based business…,3479,False,251,0,,,,,
Wed,Kendy ba ♥,"RT @aWebAnalysis: Bitcoin Cash BCH Current Price:
$1.132,190
1 Hour: -0.07 % | 24 Hours: 0.88 % | 7 Days: 11.34 %
#bch #bitcoin cash",1240,False,1,0,,,,,
Tue,Skain Mendoza,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",275,False,3117,0,,,,,
Mon,Kendy ba ♥,RT @coinok: Order your secure and smart BTC/ETH/Altcoin hardware wallet - Only 94.80 EUR https://t.co/WC9nt6z1jz #bitcoin #btc #eth #altcoi…,1240,False,1,0,,,,,
Sun,I ain't got time for this,RT @ArminVanBitcoin: The game of Monopoly will teach you more about economics and finance than any College or University. 💵🎓👇 #bitcoin #hod…,36,False,153,0,,,,,
Sat,SykesFanClub,"RT TFTCS ""RT ICO_Today ""Indonesia will lift all restrictions on the turnover of cryptocurrencies
More info:… https://t.co/ry1d6wVFNt",5673,False,0,0,,,,,
Fri,Олег Хоменко,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",4,False,3228,0,,,,,
Thu,Imas Rodiah,"RT @Crypticsup: Cryptocurrency forecast for 09.06.2018 

#Cryptics #crowdsale #bitcoin  #ico  #Cryptocurrencies #cryptocurrency #cryptoinve…",1743,False,4,0,,,,,
Wed,Dr Bruno R. Cignacco,"From the #bestseller ""How to become a #miracle-worker with your life"" by Dr Cignacco. LINK TO THE BOOK… https://t.co/amHvORaXBV",74,False,0,0,,,,,
Tue,Andy Sevent,"RT @minervatoken: Are you in the biggest #Ethereum group on FB yet?

Step 1. Go to https://t.co/hPwpExeBP6

Step 2. Like/Share the Minerva…",3060,False,487,0,,,,,
Mon,Łand$hill,"RT @Thrillmex: When #bitcoin was $1,000 people dreamt of $7,000 $BTC

When #bitcoin was $15,000 people dreamt of buying $7,000 $BTC

Now we…",61,False,207,0,,,,,
Sun,Dion Armer,"RT @0xgang: 444Million Token Airdrop Starts!!!

Join Now: https://t.co/H0TtkEtLr7

#Airdrop #freetoken #freecoin #erc20 #ethereum #eth #eth…",196,False,3117,0,,,,,
Sat,Cash Clamber,Want us to help you give away your #bitcoin? We've been giving away ours for over two years! Wanna help? https://t.co/QJgK4vQfFW #90s,52917,False,0,0,,,,,
Fri,Mind Crypto,#Bitcoin #BTC / #Dollar #USD &gt, big M breakout &gt, uptrend! &gt,&gt,&gt,  - #BTCUSD chart https://t.co/TXH8Mqhamk,4515,False,3,6
Thu,NURUL FADHILAH AMIRUDDIN #TraXionICO,"RT @capital_company: Martin Kuvandzhiev (@MKuvandzhiev), Bitcoin Gold's (@bitcoingold) Co-founder and Operations Leader had officially join…",15589,False,873,0,,,,,
Wed,i'Am Johnny,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",2609,False,3228,0,,,,,
Tue,Nik Iryani,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",450,False,109,0,,,,,
Mon,Olaoye Tolulope,#Indonesia Plans to Give #Bitcoin Legal Status as a Commodity - @coinRoundupnews https://t.co/GDHsltdOwc,447,False,1,0,,,,,
Sun,Tobias Ibrahim,"RT @Ax1mining: AX1 hits the ground running as it has received its first bulk order of 300 machines from Innosilicon 
#crypto #ico #lambo #h…",6175,False,152,0,,,,,
Sat,aWebAnalysis,"Bitcoin Cash BCH Current Price:
$1.132,190
1 Hour: -0.07 % | 24 Hours: 0.88 % | 7 Days: 11.34 %
#bch #bitcoin cash",974,False,1,0,,,,,
Fri,coinOK,Order your secure and smart BTC/ETH/Altcoin hardware wallet - Only 94.80 EUR https://t.co/WC9nt6z1jz #bitcoin #btc… https://t.co/XyX3duPaZr,8694,False,1,0,,,,,
Thu,doantruong,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",41,False,3228,0,,,,,
Wed,"Berry ""Dude"" James",RT @howdooHQ: OUR PRE-SALE RATE OF $0.08 ENDS at Midnight GMT on June 2nd. Register before its too late and the price increases to $0.10 pe…,3087,False,297,0,,,,,
Tue,Инна,"RT @ViewoOfficial: Our project is picking up speed....to the MOON!

Here's a newspaper article about https://t.co/qcILAYBrka

Private sale,…",10987,False,66,0,,,,,
Mon,JKN,60% off for a limited time. Real hidden #BITCOIN #BTC #cryptocurrency tokens hidden in the book puzzle. On Amazon.… https://t.co/QBK2L6boQY,115,False,0,0,,,,,
Sun,Business&Tech News,RT @BitcoinNewsCom: PR: Namahe leverages A.I. to power up their blockchain - https://t.co/uSQqFgt6qg #bitcoin #blockchain,3172,False,1,0,,,,,
Sat,Crypto Natalia,"RT @coinnup: @coinnup cKEY is the most secure #blockchaintechnology technology, designed to assuage the complexity involved with long passw…",3117,False,486,0,,,,,
Fri,Skain Mendoza,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",275,False,3228,0,,,,,
Thu,Macrobabble,The latest Macrobabble! https://t.co/nopzpiyyBt #bitcoin #blockchain,346,False,0,0,,,,,
Wed,Okenwa joseph,"RT @0xgang: Get More Tokens: Send a minimum of 0.001ETH to 0xd506e5e57e22c695bf28c96e73c296051177a678, and get 444,444 tokens.

The more yo…",374,False,3228,0,,,,,
Tue,Business&Tech News,"RT @BitcoinNewsCom: Europe: Crypto and Blockchain News Roundup, 1st to 7th June 2018 - https://t.co/BlpvrXjYTh #bitcoin #blockchain",3172,False,2,0,,,,,
Mon,The Joey Media,Website https://t.co/PO20LfS5WP - Telegram group https://t.co/pDgtILvm99 #Crypto #Blockchain #GlobalREIT… https://t.co/stnXH0wXt5,12695,False,0,0,,,,,
Sun,Eumenes,"RT @Anderskargaard: Today in office with lots of intelligent people around me. However this is the types:
1) #nocoiners by far the largest…",153,False,3,0,,,,,
Sat,Bas M,RT @ArminVanBitcoin: The game of Monopoly will teach you more about economics and finance than any College or University. 💵🎓👇 #bitcoin #hod…,9,False,153,0,,,,,
Fri,RICE GOD,RT @btc: Steve Wozniak: “What an incredible thing #Bitcoin is...” #crypto https://t.co/ToZEZbed2i,1293,False,37,0,,,,,
Thu,One-Eyed LTC Bull,Is @GeminiDotCom adding $LTC sometime this month? 🙂 #Bitcoin #Litecoin #Ethereum #Monero #NEO #PayWithLitecoin #HODL,840,False,0,0,,,,,
Wed,solowin9x,"RT @SuretyToken: The surety airdrop is here receive up to $400 in surety tokens. 
Sign up and complete the airdrop procedure to receive you…",3,False,666,0,,,,,
Tue,Haroun⚡️Kola,"RT @real_vijay: I use #Bitcoin everyday. No, I don't spend it on bread or coffee, but by HODLing it I get the peace of mind of having an as…",8844,False,92,0,,,,,
Mon,Justin Monroe,BITEX is a very useful project that will allow users to monetize their BITEX . I wish the project great success and… https://t.co/ca8itTMc73,5479,False,0,2,,,,,
Sun,Blockchain Focus,#Bitcoin to be used for selling #Andy Warhol’s Art- through #Ethereum #Blockchain https://t.co/V89TkHjE1D,1169,False,0,0,,,,,
Sat,Santa,RT @laurashin: Check out my cover story for this month's @Forbes about #ICOs #tokensales #bitcoin #ethereum #crypto https://t.co/66gS5thy2q…,110,False,1235,0,,,,,
Fri,Marcelo Villegas C.,RT @ArminVanBitcoin: The game of Monopoly will teach you more about economics and finance than any College or University. 💵🎓👇 #bitcoin #hod…,26,False,153,0,,,,,
Thu,Aysha Moolla,RT @4thAnon: Philippine Police arrest eight Israelis who are suspected to have been behind a huge #Bitcoin currency and online investments…,988,False,13,0,,,,,
Wed,Cryptosweets,"RT @CryptoInvisible: Noobs chase green candles and invest in a #BULL market, Wise does in a #BEAR market

Noobs get #Panic, Wise shows #Pat…",855,False,23,0,,,,,
Tue,Dr Bruno R. Cignacco,"RT @iaminfiniteabun: Article:""People's natural tendency to misinterpret situations”
LINK: https://t.co/MXlixl93Zh 
#quotes #hooponopono #qu…",74,False,1,0,,,,,
Mon,Crypto Finance News,"Flash Transfer: Bitcoin Hodlers Dumped $30 Billion Since December - https://t.co/YnJse0wakK
#cryptocurrency #bitcoin #ethereum",124,False,0,0,,,,,
Sun,Business&Tech News,"RT @BitcoinNewsCom: North America: Crypto and Blockchain News Roundup, 1st to 7th June 2018 - https://t.co/nWt5J3ZfGb #bitcoin #blockchain",3172,False,3,0,,,,,
Sat,Aries Syndicate,"RT @MakingUsMoney: Can anyone teach me how to mind bitcoin? Because apparently that’s the wave to fly without working, I’ll post a link to…",2142,False,13,0,,,,,
Fri,Rasedabegom,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",8,False,109,0,,,,,
Thu,Galina Glebusheva,RT @tvtwocom: Join our community on Telegram 🚀 https://t.co/GNzDB29Lpn // #tvrevolution #crypto #cryptocurrencies #bitcoin #ethereum #block…,3678,False,50,0,,,,,
Wed,EmGee #XRT,RT @NimbusToken: Product tokens are a new type of cryptocurrency where the customer can buy a product or service via a pre-sale @NimbusToke…,2174,False,33,0,,,,,
Tue,Digix Report,"RT @KingTrump16: #Crypto that give me #MoneyEyes 🤑🤑 #Stacks
My top 13 #Cryptocurrencies to HODL 2018-2020

1. #Bitcoin $BTC
2. #Litecoin $L…",1610,False,5,0,,,,,
Mon,Aldy Enis,RT @howdooHQ: OUR PRE-SALE RATE OF $0.08 ENDS at Midnight GMT on June 2nd. Register before its too late and the price increases to $0.10 pe…,3416,False,458,0,,,,,
Sun,Compas,"RT @Blockchainlife: #Bitcoin average DAILY value change:
2010: +0.82%
2011: +0.76%
2012: +0.26%
2013: +1.11%
2014: -0.25%
2015: +0.09%
2016…",519,False,109,0,,,,,
Sat,vinjan,RT @OptiToken: We believe most #crypto projects fail to utilize the power of economics that tokenization has laid the foundation for. #Opti…,5028,False,614,0,,,,,
Fri,Bobby “Lambo” Moonwalker,"RT @AmeliaAirdrop: 40 Best Blockchain Influencers &amp; Cryptocurrency Experts To Follow in 2018
https://t.co/ZNv3Z2mEw8
#blockchain #crypto #i…",193,False,8,0,,,,,
Thu,Eumenes,RT @ArminVanBitcoin: The game of Monopoly will teach you more about economics and finance than any College or University. 💵🎓👇 #bitcoin #hod…,153,False,153,0,,,,,
Wed,Shouquat Mahmoud Mazumder,"RT @gamex_token: GAME X  200,000,000 GMX AIRDROP

CONDITION 

FOLLOW
RETWEET
LIKE
COMMENT YOUR ERC-20

#eth #btcm #crypto #payment #topbtc…",98,False,8,0,,,,,
Tue,Blockchain news and Airdrops,"RT @Airdrop_333: I will choose 20 random followers to win 0.2ETH

Please:

1. FOLLOW
2. LIKE AND RETWEET 
3. Comment your ETH address

#air…",1315,False,92,0,,,,,
Mon,tran trung hoang,"RT @SuretyToken: The surety airdrop is here receive up to $400 in surety tokens. 
Sign up and complete the airdrop procedure to receive you…",449,False,666,0,,,,,
Sun,menjest,RT @qurrex: Only 2 days left to get 500 QRX for 1 ETH. Don't miss LAST CHANCE to join the future of #cryptotrading https://t.co/MTgWaofiM2…,1169,False,513,0,,,,,
